"ID_HEBERGEMENT","LATITUDE","LONGITUDE","ID_USER","TYPE","NOMBRE_ETOILE","NOM","ADRESSE","EMAIL","SITE_WEB","TELEPHONE","NOTE_GLOBAL","DATE_CREATION","STATUT"
14910,42.815274,0.321905,2,"CAMPING",2,"CAMPING MUNICIPAL LALANNE","19 rue des fougères","camping.stlary@wanadoo.fr","http://www.saintlary-vacances.com/camping","562394158",12,"07/11/2017","Actif"
14911,43.218172,5.757266,2,"CAMPING",1,"CAMPING LE CASTILLON","408 route des oratoires","caravaningcastillon@wanadoo.fr","-","494326033",100,"03/11/2015","Actif"
14912,43.322952,3.477429,2,"CAMPING",4,"CAMPING SUD LOISIRS","Route de Marseillan","sudloisirs34@orange.fr","www.campingsudloisirs.com","04.67.21.09.10",81,"16/07/2015","Actif"
14913,43.73413,6.075694,2,"CAMPING",5,"CAMPING LA FARIGOULETTE","1029 ROUTE DE MONTPEZAT LAC DE SAINT LAURENT","lafarigoulette@cielavillage.com","http://www.lafarigoulette.cielavillage.fr/","492744162",62,"26/06/2017","Actif"
14914,48.286197,-4.56451,2,"CAMPING",3,"CAMPING PLAGE DE TREZ ROUZ","plage de trez rouz","contact@trezrouz.com","www.trezrouz.com","298279396",33,"21/05/2013","Actif"
14915,43.230823,-1.092884,2,"HÔTEL",2,"HÔTEL ESPELLET","le BOURG","hergaray@wanadoo.fr","http://www.hotel-restaurant-espellet.com","559378191",8,"13/11/2012","Actif"
14916,44.115997,3.067973,2,"HÔTEL",2,"HÔTEL BOWLING DE MILLAU","33 CHEMIN DE SALLèLES centre commercial du cap du Crés","bowlingmillau@free.fr","http://www.hotelbowlingdemillau.fr/bowling.php","565600555",34,"28/06/2017","Actif"
14917,16.216343,-61.521173,2,"HÔTEL",2,"HÔTEL VILLAGE SOLEIL","la marina bas du fort","comptabilite@hotelvillagesoleil.fr","http://www.hotel-village-soleil.com","590908576",67,"07/09/2017","Actif"
14918,43.409517,3.698388,2,"HÔTEL",2,"HOTEL LE NATIONAL","2 RUE PONS DE L'HERAULT","hotel.national.sete@free.fr","http://www.hotellenational.fr","467746785",22,"31/03/2016","Actif"
14919,48.871764,2.323288,2,"HÔTEL",3,"HÔTEL MADELEINE HAUSSMANN","10 rue Pasquier","mh@hotels-emeraude.com","http://www.hotels-emeraude.com/hotel/hotel-madeleine-haussmann/","142659011",87,"04/07/2017","Actif"
14920,43.603115,2.239642,2,"HÔTEL",2,"HÔTEL B&B CASTRES CENTRE","26 Rue Gambetta","bb_4589@hotelbb.com","http://www.hotel-bb.com/fr/home.htm","890649706",40,"21/09/2016","Actif"
14921,43.489176,0.927382,2,"VILLAGE DE VACANCES",3,"HÔTEL-CLUB VACANCIEL DE SAMATAN","Route de Lombez","reservations@vacanciel.com","www.vacanciel.com/club-decouverte-vacanciel-samatan","825124545",67,"19/04/2017","Actif"
14922,44.777355,2.351984,2,"HÔTEL",3,"AUBERGE DE LA TOUR","place de la fontaine","aubergedelatour15@orange.fr","http://www.aubergedela-tour.com/fr/","471469915",54,"29/12/2014","Actif"
14923,48.872154,2.345304,2,"HÔTEL",4,"HÔTEL ADÈLE & JULES","2 cité Rougemont","bonjour@hoteladelejules.com","www.hoteladelejules.fr","148246070",42,"28/07/2016","Actif"
14924,43.657897,7.189204,2,"HÔTEL",4,"HÔTEL HOLIDAY INN NICE PORT SAINT LAURENT","167 Promenade des Flots Bleus","technique.resort@holinice.com","https://www.ihg.com/holidayinn/hotels/fr/fr/nice/nceab/hoteldetail","493148000",47,"02/03/2017","Actif"
14925,42.822045,3.032546,2,"CAMPING",3,"CAMPING LE SABLE D'OR","RUE DES PALOMBES","gerard.rigon@wanadoo.fr","http://www.camping-sabledor66.com/","603834403",94,"06/07/2017","Actif"
14926,46.750179,-1.904075,2,"CAMPING",2,"CAMPING LE SABLEAU","185 ROUTE DES GARATERIES","campinglesableau@orange.fr","http://www.camping-le-sableau.fr","251600120",56,"12/10/2012","Actif"
14927,48.968741,2.3048,2,"HÔTEL",4,"GRAND HÔTEL BARRIÈRE ENGHIEN-LES-BAINS","85 RUE DU GéNéRAL DE GAULLE","grandhotelenghien@lucienbarriere.com","http://www.hotelsbarriere.com/fr/enghien-les-bains/grand-hotel.html","139341004",60,"31/03/2016","Actif"
14928,43.979855,5.798567,2,"CAMPING",3,"CAMPING INDIGO FORCALQUIER","Route de sigonce","didier.bellissens@huttopia.com","https://www.camping-indigo.com/fr/camping-indigo-forcalquier-provence.html","492752794",96,"17/10/2016","Actif"
14929,48.855294,2.34133,2,"RÉSIDENCE DE TOURISME",4,"RÉSIDENCE CITADINES PARIS SAINT-GERMAIN-DES-PRÉS","53 ter quai des grands augustins","stgermain@citadines.com","http://www.citadines.com/france/paris/citadines-saint-germain-des-pres-paris/index.html","144077000",80,"15/02/2017","Actif"
14930,43.302112,5.376469,2,"RÉSIDENCE DE TOURISME",3,"RESIDHOME SAINT CHARLES","10 boulevard Charles Nédelec","marseille.saintcharles@residhome.com","www.residhome.com","04 91 88 80 80",77,"12/07/2012","Actif"
14931,48.661668,-1.991643,2,"HÔTEL",3,"HÔTEL AR INIZ","8 boulevard hébert","contact@hotelariniz.com","www.hotelariniz.com","299560119",97,"18/11/2013","Actif"
14932,42.667877,9.288219,2,"HÔTEL",3,"LA FLORENTINE","route de Bastia","contact@hotellaflorentine.com","www.hotellaflorentine.com","495370099",51,"22/11/2012","Actif"
14933,43.590033,3.939692,2,"HÔTEL",2,"HÔTEL PREMIÈRE CLASSE MONTPELLIER EST","1225 rue Hélène Boucher","premiereclasse.parc.expo@wanadoo.fr","http://www.premiereclasse.com/fr/hotels/premiere-classe-montpellier-est-parc-expositions-aeroport","467641509",73,"23/12/2016","Actif"
14934,49.241931,6.134098,2,"HÔTEL",3,"HÔTEL SAINT-ELOY","Rue des thermes","accueilhotel.steloy@wanadoo.fr","www.accueil-amneville.com","387703262",22,"03/02/2013","Actif"
14935,47.34913,0.664391,2,"HÔTEL",3,"BRIT HÔTEL TOURS SUD LE CHÉOPS","75 boulevard Jean Jaurès","direction.cheops@brithotel.fr","http://tours.brithotel.fr","247677272",30,"08/03/2017","Actif"
14936,43.098165,-0.047484,2,"HÔTEL",2,"HÔTEL NOTRE DAME AUXILIATRICE","28 BOULEVARD DE LA GROTTE","hotel.nd.auxil@wanadoo.fr","https://www.hotel-nda.com/","562949766",61,"11/12/2016","Actif"
14937,43.646786,6.9262,2,"HÔTEL",5,"LA BASTIDE SAINT ANTOINE","48 avenue Henri Dunant","info@jacques-chibois.com","http://www.jacques-chibois.com","493709495",85,"31/07/2014","Actif"
14938,47.301535,0.712236,2,"HÔTEL",4,"DOMAINE DE LA TORTINIÈRE","10 Route de Ballan","xavier.olivereau@wanadoo.fr","http://tortiniere.com","247343500",47,"04/08/2016","Actif"
14939,44.055208,5.549091,2,"CAMPING",2,"CAMPING DE VALSAINTES","Domaine de Valsaintes","valsaintes04@aol.fr","www.valsaintes.com","492759146",47,"19/05/2017","Actif"
14940,46.769572,-2.027429,2,"CAMPING",2,"CAMPING DES PINÈDES DE LA CAILLAUDERIE","111 route de la Caillauderie","camping.pinedes.caillauderie@gmail.com","www.camping-pinedes-caillauderie.com","251582376",32,"27/07/2017","Actif"
14941,48.691476,-2.905466,2,"CAMPING",5,"DOMAINE DE KERAVEL","La Trinité","renseignements@keravel.com","http://www.keravel.com","296224913",3,"16/09/2013","Actif"
14942,45.951654,-1.368334,2,"CAMPING",4,"CAMPING LE SUROIT","L'ileau","info@camping-lesuroit.com","http://www.camping-lesuroit.com","546470725",39,"24/04/2017","Actif"
14943,43.391172,6.71712,2,"HÔTEL",2,"ATHENA MOTEL","69 impasse Corot","athena-motel@wanadoo.fr","http://www.athena-motel.com","494812115",88,"24/09/2012","Actif"
14944,48.707003,3.239464,2,"CAMPING",2,"CAMPING LES ACACIAS","Chemin des Ponceaux","campinglesacacias2@wanadoo.fr","http://www.camping-les-acacias77.fr/","164010193",97,"09/04/2017","Actif"
14945,46.533427,-1.795283,2,"CAMPING",2,"CAMPING LES ORMEAUX","6 rue de la vigne verte","frederic.lhommeau@orange.fr","http://www.camping-les-ormeaux.fr/","251956598",3,"13/07/2017","Actif"
14946,42.754189,2.992463,2,"CAMPING",5,"CAMPING LE CALYPSO","Boulevard de la plage","camping.calypso@wanadoo.fr","http://www.camping-calypso.com","468280947",81,"21/06/2017","Actif"
14947,48.858495,2.307729,2,"HÔTEL",4,"HÔTEL 7 EIFFEL","17 bis rue Amélie","reservation@7eiffel.com","http://www.7eiffel.com","145551001",81,"03/01/2016","Actif"
14948,42.308409,9.151606,2,"HÔTEL",2,"HÔTEL DE LA PAIX","15 Avenue Du Général de Gaulle","socoget@wanadoo.fr","http://hoteldelapaix-corte.fr","495460672",8,"09/05/2017","Actif"
14949,48.839351,2.263151,2,"HÔTEL",3,"BEST WESTERN HÔTEL OHM BY HAPPYCULTURE","11 RUE CLAUDE TERRASSE","contact@hotel-ohm.com","http://www.hotel-ohm.com/","145253030",80,"07/09/2017","Actif"
14950,47.326,-0.207446,2,"HÔTEL",4,"LE PRIEURÉ","RUE DU COMTé DE CASTELLANE","prieure@grandesetapes.fr","www.prieure.com","241679014",74,"29/10/2012","Actif"
14951,46.552897,-1.807513,2,"RÉSIDENCE DE TOURISME",3,"LES GRANDS ROCHERS","31 route des amis de la nature","info@nemea.fr","www.nemea.fr","557269931",36,"02/07/2013","Actif"
14952,45.43408,4.388697,2,"RÉSIDENCE DE TOURISME",3,"CITY LOFT SAINT ÉTIENNE CENTRE","15 rue gambetta","reservation@cityloftsaintetienne.com","http://www.cityloftsaintetienne.com/","477303500",62,"08/05/2016","Actif"
14953,44.542599,-0.861545,2,"RÉSIDENCE DE TOURISME",4,"RÉSIDENCE DU CHÂTEAU DE SALLES","25 Route de Beguey","bookings@villaparcfrance.com","http://www.villaparcfrance.com","556911111",24,"18/10/2012","Actif"
14954,46.189826,1.872626,2,"HÔTEL",1,"HÔTEL PREMIÈRE CLASSE GUÉRET","lieu-dit LE CHER DU PRAT","manager.gueret@premiereclasse.fr","www.premiereclasse.fr","555619718",8,"19/10/2012","Actif"
14955,46.684602,4.360309,2,"HÔTEL",2,"HÔTEL IBIS BUDGET MONTCEAU-LES-MINES","37 Bis Avenue des Alouettes","h9173@accor.com","www.accor.com","892700424",56,"22/01/2015","Actif"
14956,48.307804,4.056848,2,"HÔTEL",2,"HÔTEL DE TROYES","168 avenue du Général Leclerc","contact@hoteldetroyes.com","http://www.hoteldetroyes.com","325712345",71,"08/01/2017","Actif"
14957,44.805041,1.626676,2,"HÔTEL",2,"AMADOUR HÔTEL","L'HOSPITALET","contact@amadour-hotel.com","http://www.amadour-hotel.com","565337350",86,"07/07/2017","Actif"
14958,42.528771,3.078574,2,"HÔTEL",3,"HÔTEL MADELOC","24 rue Romain Rolland","hotel@madeloc.com","http://www.madeloc.com","468820756",93,"29/03/2017","Actif"
14959,48.8756,2.30408,2,"HÔTEL",4,"HÔTEL ÉTOILE SAINT HONORÉ","214 RUE DU FAUBOURG SAINT HONORÉ","saint-honore@my-paris-hotel.com","http://www.hotel-paris-honore.com","142252627",21,"26/01/2017","Actif"
14960,48.875812,2.357474,2,"HÔTEL",3,"HÔTEL IBIS STYLES PARIS GARE DE L'EST TGV","87 boulevard de Strasbourg","H2753-gm@accor.com","http://www.accorhotels.com/fr/hotel-2753-ibis-styles-paris-gare-de-l-est-tgv/index.shtml","142091228",11,"04/07/2016","Actif"
14961,43.746129,0.667169,2,"PARC RÉSIDENTIEL DE LOISIRS",3,"LES CHALETS DES MOUSQUETAIRES","1938 CHEMIN DE CRASTES","info@chalets-mousquetaires.com","http://www.chalets-mousquetaires.com","562643366",3,"07/05/2017","Actif"
14962,48.875321,2.326326,2,"HÔTEL",3,"HÔTEL LONDRES ET NEW YORK","15 place du havre","e.barbat@hotel-lny.com","http://www.hotel-londresnewyork.com","143873510",66,"24/07/2017","Actif"
14963,46.36675,5.996859,2,"HÔTEL",2,"LE GABELOU","RUE DAME PERNETTE","gabelouhotel@orange.fr","http://www.gabelouhotel.com/","450413250",65,"22/10/2012","Actif"
14964,43.656513,3.401317,2,"VILLAGE DE VACANCES",2,"CAMPOTEL DU SALAGOU","Lac du Salagou","contact@le-salagou.fr","www.le-salagou.fr","467961313",7,"02/12/2013","Actif"
14965,48.627413,-2.055547,2,"HÔTEL",3,"HÔTEL RESTAURANT DIDIER MÉRIL","1 place du général de Gaulle","didiermeril@wanadoo.fr","http://www.restaurant-didier-meril.com","299469574",49,"28/04/2017","Actif"
14966,46.939577,5.87772,2,"HÔTEL",3,"GRAND HÔTEL DES BAINS","2 PLACE DES ALLIÉS","hotel.bains@wanadoo.fr","http://www.hotel-des-bains.fr/","384379050",34,"29/08/2016","Actif"
14967,43.359204,5.322659,2,"HÔTEL",2,"HÔTEL IBIS BUDGET MARSEILLE L'ESTAQUE","17 rue du docteur Zamenhof","h7282-re@accor.com","http://www.accorhotels.com/fr/hotel-7282-ibis-budget-marseille-l-estaque/index.shtml","491584780",94,"04/01/2016","Actif"
14968,45.654731,-1.084242,2,"CAMPING",2,"CAMPING LA BORDERIE","89 avenue de charles de gaulle","camping.la.borderie@orange.fr","http://www.laborderie.com","546233058",39,"28/06/2016","Actif"
14969,43.45583,2.070487,2,"CAMPING",3,"CAMPING SAINT-MARTIN","rue du 19 mars 1962","campingsaintmartin@gmail.com","www.campingsaintmartin.com","563502019",89,"17/07/2017","Actif"
14970,50.629492,1.683147,2,"CAMPING",2,"CAMPING LES PRAIRIES DE LA MER","61 rue de l'école","lesprairiesdelamer@yahoo.fr","http://prairiesdelamer.fr","666416802",25,"20/06/2017","Actif"
14971,43.555997,-1.138683,2,"CAMPING",1,"CAMPING LIBARREY","100 route de libarey","camping.libarey@wanadoo.fr","www.camping-libarrey-landes.com","679562142",43,"27/12/2012","Actif"
14972,44.720591,3.786695,2,"CAMPING",2,"CAMPING DE LA RODE","la rode","camping.larode@wanadoo.fr","-","466695018",24,"11/05/2012","Actif"
14973,47.895949,1.860642,2,"CAMPING",1,"CAMPING GASTON MARCHAND","rue de la roche","sports@ville-saintjeandelaruelle.fr","-","238883939",76,"19/08/2013","Actif"
14974,48.869216,2.288511,2,"HÔTEL",4,"HÔTEL VICTOR HUGO PARIS KLÉBER","19 rue Copernic","paris@victorhugohotel.com","www.victorhugohotel.com","145537601",21,"23/03/2017","Actif"
14975,43.698825,7.268937,2,"HÔTEL",3,"HÔTEL UNIVERS","2 RUE DE LA LIBERTé","hoteluniversnice06@gmail.com","http://hotelunivers-nice.com/","497030606",80,"06/02/2017","Actif"
14976,48.871784,2.344609,2,"HÔTEL",3,"HÔTEL CORONA OPÉRA","8 cité bergère","hotelcoronaopera@orange.fr","http://www.paris-hotel-corona-opera.com/","147705296",96,"06/06/2017","Actif"
14977,45.047428,3.879751,2,"HÔTEL",3,"HÔTEL IBIS CENTRE LE PUY-EN-VELAY","1 avenue d'Aiguilhe","h0972@accor.com","http://www.accorhotels.com/fr/hotel-0972-ibis-le-puy-en-velay-centre/index.shtml","471022222",30,"13/06/2017","Actif"
14978,49.276171,-0.700546,2,"HÔTEL",5,"HÔTEL VILLA LARA","6 place de Québec","info@hotel-villalara.com","http://www.hotel-villalara.com","231920055",17,"11/11/2016","Actif"
14979,47.58216,-2.998968,2,"HÔTEL",3,"HÔTEL LA VILLA BEL ANGE","25 route des plages","lavillabelange@orange.fr","www.lavillabelange.com","297502344",64,"10/01/2012","Actif"
14980,48.799924,2.432274,2,"HÔTEL",2,"HÔTEL DES BAINS","132 RUE JEAN JAURèS","desk@hoteldesbains-94.fr","http://hoteldesbains-94.fr","143757809",6,"27/11/2012","Actif"
14981,47.525768,-2.512246,2,"CAMPING",3,"CAMPING LE BÉDUME","40 rue du Bédume","campinglebedume56@gmail.com","http://www.camping-morbihan-bedume.fr/","297473072",18,"04/07/2016","Actif"
14982,43.9132,5.075305,2,"CAMPING",3,"CAMPING LA SORGUETTE","871 Route d'Apt","info@camping-sorguette.com","http://www.camping-sorguette.com","490380571",39,"13/07/2016","Actif"
14983,48.87947,2.320321,2,"HÔTEL",4,"IDOL HÔTEL","16 rue d'Edimbourg","contact@idolhotel-paris.com","http://www.idolhotel-paris.com","145221431",30,"03/04/2015","Actif"
14984,48.853335,2.410225,2,"HÔTEL",2,"HIPOTEL PARIS PRINTANIA","150 rue d'Avron","hotelprintania@wanadoo.fr","www.hipotel.fr","143738023",2,"17/02/2014","Actif"
14985,43.441255,-0.227047,2,"HÔTEL",2,"HÔTEL RESTAURANT CHEZ COURBET","route des pyrénées","rest.courbet@wanadoo.fr","-","559680240",60,"10/10/2012","Actif"
14986,43.645553,6.87043,2,"VILLAGE DE VACANCES",3,"LA TOUR CARRÉE","11 CHEMIN DES CHèVREFEUILLES","contact@la-tour-carree.com","http://la-tour-carree.com/","149855032",10,"24/10/2016","Actif"
14987,43.473086,-0.93249,2,"RÉSIDENCE DE TOURISME",3,"RÉSIDENCE DE LA SOURCE","4 avenue du docteur jacques dufourcq","directionsalies@gmail.com","http://www.actisource.fr/location/view/residence-de-la-source","559093790",33,"07/12/2016","Actif"
14988,43.125077,6.357478,2,"HÔTEL",2,"HÔTEL LA PARENTHÈSE","259 avenue des girelles","hotel-la-parenthese@wanadoo.fr","http://www.hotel-bormes-parenthese.fr/","498041014",18,"17/07/2017","Actif"
14989,43.120342,0.30975,2,"HÔTEL",3,"HÔTEL AU SAINT PAUL","1371 rue de provence","au-saint-paul@wanadoo.fr","www.hotel-capvern.com","562409500",69,"05/06/2013","Actif"
14990,47.629093,-2.648729,2,"HÔTEL",2,"HÔTEL LA FONTAINE","8 RUE DE NANTES","lafontaine2@wanadoo.fr","http://la-fontaine-theix.com/","297430118",48,"03/09/2017","Actif"
14991,43.090506,-0.046109,2,"RÉSIDENCE DE TOURISME",3,"RESIDENCE FOCH","13 avenue du Maréchal Foch","resa@lcv-hotels.com","www.lcv-hotels.com","562927767",84,"10/03/2012","Actif"
14992,44.688862,5.895643,2,"RÉSIDENCE DE TOURISME",3,"RÉSIVACANCES LES CHALETS DE LA LAUZIÈRE","La Joue du Loup","julie@resivacances.fr","www.chalets-resivacances.fr","492546948",86,"19/04/2016","Actif"
14993,48.815207,2.420045,2,"HÔTEL",3,"AU PETIT CAPORAL","1 rue Eugène Renault","petit.caporal@wanadoo.fr","www.hotelpetitcaporal.com","143681085",47,"18/03/2013","Actif"
14994,48.815795,2.35972,2,"HÔTEL",3,"HÔTEL-RESTAURANT CAMPANILE PARIS SUD PORTE D' ITALIE","2 Boulevard du Général de Gaulle","manager.lekremlinbicetre@campanile.fr","http://www.campanile.fr","146701186",31,"15/10/2016","Actif"
14995,48.865643,2.288865,2,"HÔTEL",5,"HÔTEL SOFITEL PARIS BALTIMORE TOUR EIFFEL","88 bis avenue Kléber","franck.poncey@accor.com","http://www.sofitel.com/fr/hotel-2789-sofitel-paris-baltimore-tour-eiffel/index.shtml","144345454",80,"24/07/2017","Actif"
14996,48.879371,2.357662,2,"HÔTEL",4,"HÔTEL HOR","160 rue La Fayette","hotelhor@hotel-hor.com","www.hotel-hor.com","140051805",20,"23/09/2015","Actif"
14997,49.252909,3.97814,2,"HÔTEL",3,"HÔTEL IBIS REIMS TINQUEUX","50 ROUTE DE SOISSONS","h0811-gm@accor.com","http://www.accorhotels.com/fr/hotel-0811-ibis-reims-tinqueux/index.shtml","326046070",98,"27/07/2016","Actif"
14998,43.937452,7.514252,2,"HÔTEL",2,"HÔTEL LE ROYA","3 PLACE BIANCHERI","hoteleroya@orange.fr","www.hoteleroya.com","493044810",70,"10/01/2012","Actif"
14999,49.079672,-0.659916,2,"HÔTEL",2,"HÔTEL LES TROIS ROIS","2 place jeanne d'arc","les3rois@orange.fr","http://www.trois-rois.fr","231770032",67,"18/05/2017","Actif"
15000,46.488141,4.912166,2,"CAMPING",2,"CAMPING LE NATIONAL 6","le port","camping.uchizylen6@wanadoo.fr","www.camping-lenational6.com","385405390",34,"24/07/2013","Actif"
15001,43.972314,4.797861,2,"CAMPING",3,"CAMPING MUNICIPAL DE LA LAUNE","Chemin Saint-Honoré","vivacamplalaune@gmail.com","http://www.camping-villeneuvelezavignon.com","490257606",26,"15/09/2017","Actif"
15002,47.578661,-3.054752,2,"CAMPING",2,"CAMPING LE MEN-DU","22 bis chemin de Beaumer","contact@camping-mendu.com","http://www.camping-mendu.net","297520423",26,"20/07/2017","Actif"
15003,48.889962,2.276618,2,"HÔTEL",4,"HÔTEL CROWNE PLAZA PARIS NEUILLY","58 boulevard victor hugo","Christelle.Terhout@ihg.com","https://www.ihg.com/crowneplaza/hotels/fr/fr/neuilly-sur-seine/qnlvh/hoteldetail","155636465",70,"17/08/2017","Actif"
15004,47.967755,-1.797172,2,"HÔTEL",2,"HÔTEL RESTAURANT LE COMMERCE","34 rue du général leclerc","hotel.lecommerce@wanadoo.fr","http://hotel-restaurant-lecommerce.com","299059494",73,"23/12/2013","Actif"
15005,45.623081,-1.022066,2,"HÔTEL",3,"HÔTEL RÊVE DE SABLE","10 PLACE DU MARECHAL FOCH","contact@revedesable.com","http://www.revedesable.com","546065225",58,"14/04/2016","Actif"
15006,48.834444,2.364009,2,"HÔTEL",3,"HÔTEL JENNER","10 Rue Jenner","hotel.jenner75@gmail.com","http://www.hoteljenner.com/","01 45 84 30 17",11,"31/07/2015","Actif"
15007,44.687908,0.88461,2,"CAMPING",1,"CAMPING DU LAC DE VÉRONNE","Véronne","info@france-individuelle.com","http://www.france-individuelle.com/","553226550",72,"17/10/2012","Actif"
15008,43.712095,-1.073137,2,"CAMPING",4,"CAMPING LES CHÊNES","allée du bois de boulogne","campingleschenes@bala-dax.fr","www.camping-les-chenes.fr","558900553",9,"11/05/2012","Actif"
15009,47.863787,-1.06879,2,"CAMPING",3,"CAMPING DE LA RINCERIE","La Hugerie","camping@la-rincerie.com","http://www.la-rincerie.com/","243061752",76,"16/06/2017","Actif"
15010,48.085312,7.27415,2,"CAMPING",3,"CAMPING LE MÉDIÉVAL","5 quai de la gare","reception@camping-turckheim.fr","http://camping-turckheim.fr/","389270200",37,"30/10/2013","Actif"
15011,48.343212,2.043489,2,"CAMPING",3,"CAMPING LE BOIS DE LA JUSTICE","Chemin de Mennessard","boisdelajustice@gmail.com","http://www.campingleboisdelajustice.com","164950534",21,"29/05/2017","Actif"
15012,43.428981,5.865006,2,"CAMPING",3,"CAMPING LE PROVENÇAL","1866 route de mazaugues","camping.provencal@wanadoo.fr","http://www.camping-le-provencal.com","494781697",46,"07/12/2017","Actif"
15013,46.39291,-1.021425,2,"CAMPING",3,"CAMPING L'ÎLE CARIOT","rue du 8 mai","camping.ilecariot@gmail.com","http://camping-chaille-les-marais.com","251567527",89,"21/06/2017","Actif"
15014,49.821201,0.637081,2,"CAMPING",3,"CAMPING LES PRÉS DE LA MER","61 grande rue","campinglespresdelamer@orange.fr","http://www.lespresdelamer.com","235975382",60,"26/07/2017","Actif"
15015,46.605347,-1.837836,2,"CAMPING",3,"CAMPING LE BRANDAIS","rue du sablais","info@vagues-oceanes.com","http://www.camping-vagues-oceanes.com/camping-vendee/brandais.html","820150040",44,"14/09/2017","Actif"
15016,46.596704,5.871155,2,"CAMPING",3,"CAMPING DE L'ABBAYE","2 route du lac","camping.abbaye@wanadoo.fr","http://www.camping-abbaye.com","384255704",42,"18/07/2017","Actif"
15017,43.528767,6.839961,2,"CAMPING",3,"CAMPING LES PHILIPPONS","378 route de l’Argentière","info@lesphilippons.com","http://www.lesphilippons.com","494409067",42,"19/04/2017","Actif"
15018,46.493942,5.304563,2,"HÔTEL",2,"HÔTEL IBIS BUDGET DOMMARTIN-LÈS-CUISEAUX","AIRE DU POULET DE BRESSE, A39","H2606@accor.com","ibis.com","385763097",70,"16/10/2016","Actif"
15019,46.573411,4.900554,2,"HÔTEL",2,"VILLAGE MOTEL","rue des lauriers","villagemoteljp@hotmail.fr","http://www.village-motel.com","385510745",23,"29/11/2012","Actif"
